asin,price_mean,price_max,price_min,bsr_mean,bsr_max,bsr_min,score_mean,score_max,score_min,url,upload_date
B085Y3FML3,16.99,16.99,16.99,738105.5,844634,618918,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y3FML3.jpg,2020-03-15
B085YWPF59,16.99,16.99,16.99,738450.75,845945,619868,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YWPF59.jpg,2020-03-16
B0868JRL4Q,18.49,18.49,18.49,739229.5,808606,662753,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868JRL4Q.jpg,2020-03-22
B0868BRFMK,17.95,17.95,17.95,740391.625,849112,619659,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BRFMK.jpg,2020-03-22
B085YSWLF9,16.99,16.99,16.99,740557.4999999999,848149,621532,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YSWLF9.jpg,2020-03-16
B08699QCR6,14.727777777777778,14.95,13.95,741772.6666666666,852741,632164,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08699QCR6.jpg,2020-03-23
B085XKBRY3,18.99,18.99,18.99,744435.875,848193,627669,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKBRY3.jpg,2020-03-14
B085WCK39J,18.49,18.49,18.49,744606.6666666667,817847,671845,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WCK39J.jpg,2020-03-13
B0865RZSRD,19.99,19.99,19.99,744629.1666666667,815526,675290,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865RZSRD.jpg,2020-03-20
B085XX34FK,16.99,16.99,16.99,744932.1666666667,813362,676050,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XX34FK.jpg,2020-03-15
B0867XZ518,14.99,14.99,14.99,745310.625,850221,623315,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867XZ518.jpg,2020-03-21
B085VKZ1H9,14.54,14.54,14.54,745626.5,819463,673240,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VKZ1H9.jpg,2020-03-12
B085XVL9YZ,24.95,24.95,24.95,746199.6250000001,838000,638959,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XVL9YZ.jpg,2020-03-15
B086BX32CP,16.49,16.49,16.49,747473.6666666667,876125,625206,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BX32CP.jpg,2020-03-24
B086BVGRLC,17.99,17.99,17.99,747911.1666666666,824394,669192,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BVGRLC.jpg,2020-03-24
B0861YQHDZ,14.99,14.99,14.99,748314.0,817705,675805,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861YQHDZ.jpg,2020-03-17
B085ZKGLJZ,18.99,18.99,18.99,748959.0,825036,675166,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZKGLJZ.jpg,2020-03-16
B0866MCY4M,17.99,17.99,17.99,749539.1666666667,818522,676459,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866MCY4M.jpg,2020-03-20
B0861R2K1W,17.49,17.49,17.49,750534.3333333334,819025,676918,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861R2K1W.jpg,2020-03-17
B085R3KF6G,18.66,18.66,18.66,751089.75,793271,693211,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R3KF6G.jpg,2020-03-10
B085SK7XGF,18.97,18.97,18.97,751649.7777777779,823719,719724,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SK7XGF.jpg,2020-03-11
B086CGYDHJ,24.394444444444446,24.95,19.95,753350.8888888889,827180,672887,4.444444444444445,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CGYDHJ.jpg,2020-03-25
B0868SP5MN,19.99,19.99,19.99,754478.8,877999,645662,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868SP5MN.jpg,2020-03-23
B086CYFKNJ,15.0,15.0,15.0,754591.4444444445,860751,649833,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CYFKNJ.jpg,2020-03-25
B085YWWJF6,16.99,16.99,16.99,754953.5,864150,634785,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YWWJF6.jpg,2020-03-16
B0867ZRY35,13.95,13.95,13.95,756857.875,862387,640242,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867ZRY35.jpg,2020-03-21
B086D9RKR8,16.32333333333333,16.99,13.99,758619.2222222221,872970,643289,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D9RKR8.jpg,2020-03-25
B085Y1XFJ8,16.99,16.99,16.99,758982.4285714285,856001,654255,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y1XFJ8.jpg,2020-03-15
B085ZB617K,16.99,16.99,16.99,759044.25,864254,638755,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZB617K.jpg,2020-03-16
B0868KCX5S,17.99,17.99,17.99,759365.3333333334,873324,642762,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868KCX5S.jpg,2020-03-22
B085VRRBRT,19.99,19.99,19.99,760054.6666666666,829302,688415,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VRRBRT.jpg,2020-03-12
B085V5NLCD,13.99,13.99,13.99,764298.6,816900,713294,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5NLCD.jpg,2020-03-12
B0868DQFS6,18.99,18.99,18.99,764551.25,861619,653139,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868DQFS6.jpg,2020-03-22
B0866KX6F1,19.99,19.99,19.99,765776.625,880305,638377,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866KX6F1.jpg,2020-03-20
B085V6XHQN,17.97,17.97,17.97,766631.8,813985,716675,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V6XHQN.jpg,2020-03-12
B0868GFZJH,15.99,15.99,15.99,766748.0,864133,666375,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868GFZJH.jpg,2020-03-22
B085ZJLWW3,18.45,18.95,16.95,767007.125,862875,657041,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085ZJLWW3.jpg,2020-03-16
B085YSXNWX,16.99,16.99,16.99,767238.875,877182,644664,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YSXNWX.jpg,2020-03-16
B085YZMPVH,16.99,16.99,16.99,767698.625,874077,646882,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YZMPVH.jpg,2020-03-16
B085XZC5FP,16.99,16.99,16.99,769837.375,882278,647152,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XZC5FP.jpg,2020-03-15
B086B56SW2,16.95,16.95,16.95,770215.1666666667,845355,689646,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B56SW2.jpg,2020-03-24
B086971XJB,14.99,14.99,14.99,770385.2222222222,881824,658467,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086971XJB.jpg,2020-03-23
B0868BK4XD,17.77,17.77,17.77,770872.875,885792,639959,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BK4XD.jpg,2020-03-22
B08682RRL7,16.99,16.99,16.99,771216.8333333333,842546,697143,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682RRL7.jpg,2020-03-21
B0867QGX26,15.95,15.95,15.95,771728.6666666666,849719,696115,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867QGX26.jpg,2020-03-21
B086B73C21,14.99,14.99,14.99,771944.4444444445,891516,654235,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B73C21.jpg,2020-03-24
B08682GFJT,15.99,15.99,15.99,772252.1428571428,840470,663954,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682GFJT.jpg,2020-03-22
B0862WSWGB,19.95,19.95,19.95,772262.5714285715,892142,656501,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862WSWGB.jpg,2020-03-18
B0866N7F2D,18.49,18.49,18.49,772807.4999999999,876119,656922,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866N7F2D.jpg,2020-03-20
B086BTNNP4,14.9,14.9,14.9,773777.7777777778,881241,662438,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BTNNP4.jpg,2020-03-24
B085XJV9V3,16.95,16.95,16.95,773954.0,845465,699661,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XJV9V3.jpg,2020-03-14
B0866DD3JY,13.99,13.99,13.99,774496.375,888277,651655,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866DD3JY.jpg,2020-03-20
B085SPSKZ4,16.99,16.99,16.99,774697.5,816863,731342,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SPSKZ4.jpg,2020-03-11
B086B2WV4L,18.99,18.99,18.99,777616.5,855111,697963,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B2WV4L.jpg,2020-03-24
B0868JFVW9,19.95,19.95,19.95,777822.875,884480,678902,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868JFVW9.jpg,2020-03-22
B0861QHJ1Y,17.95,17.95,17.95,777937.3333333334,854193,702812,2.5,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861QHJ1Y.jpg,2020-03-17
B085Z8HWKH,16.99,16.99,16.99,778769.75,885999,655064,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z8HWKH.jpg,2020-03-16
B07HPG2GTV,18.99,18.99,18.99,779197.6666666667,850815,704309,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B07HPG2GTV.jpg,2018-09-26
B086CT2WCF,14.9,14.9,14.9,782457.2,844576,716256,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CT2WCF.jpg,2020-03-25
B085WKBWBS,18.48,18.48,18.48,782564.8,843340,723850,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WKBWBS.jpg,2020-03-13
B086CW9L2N,14.95,14.95,14.95,782671.0000000001,921121,666409,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CW9L2N.jpg,2020-03-25
B0866PZMJ2,16.99,16.99,16.99,783233.5,851005,712990,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PZMJ2.jpg,2020-03-20
B0861T1QHV,18.33,18.33,18.33,784126.7499999999,891430,660354,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861T1QHV.jpg,2020-03-17
B0866PJHF6,14.99,14.99,14.99,785289.875,893834,660214,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PJHF6.jpg,2020-03-20
B085SYPPFM,14.99,14.99,14.99,786049.8333333334,853000,714526,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085SYPPFM.jpg,2020-03-11
B0869BM8YQ,16.49,16.49,16.49,786611.1111111111,909123,666636,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869BM8YQ.jpg,2020-03-23
B0866PTPD9,19.99,19.99,19.99,786653.0,908787,653914,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PTPD9.jpg,2020-03-20
B0868HPPVF,13.95,13.95,13.95,786971.1111111111,833261,730277,4.444444444444445,5.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868HPPVF.jpg,2020-03-22
B0861WVRDC,19.99,19.99,19.99,787099.0,894532,663188,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861WVRDC.jpg,2020-03-17
B0866Q4N5C,19.99,19.99,19.99,787616.625,912303,653913,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866Q4N5C.jpg,2020-03-20
B0865NXKM7,19.99,19.99,19.99,789713.5,904760,665496,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865NXKM7.jpg,2020-03-20
B0867YZ2KC,18.49,18.49,18.49,790114.25,911766,656296,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867YZ2KC.jpg,2020-03-21
B0868HJFT6,21.99,21.99,21.99,791762.8333333334,854417,724325,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868HJFT6.jpg,2020-03-22
B0869BXXZT,13.3,13.3,13.3,793904.5,867138,712665,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869BXXZT.jpg,2020-03-23
B08625VXMY,18.49,18.49,18.49,794428.3333333334,872163,718251,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08625VXMY.jpg,2020-03-18
B085WWK9GC,13.99,13.99,13.99,794740.8333333334,865981,717300,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WWK9GC.jpg,2020-03-14
B0867RWQZ6,15.95,15.95,15.95,794775.0,872971,697310,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867RWQZ6.jpg,2020-03-21
B085RH22ZW,18.49,18.49,18.49,795718.8,1024158,87161,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RH22ZW.jpg,2020-03-10
B085XKBRW4,16.99,16.99,16.99,796240.25,910737,672746,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XKBRW4.jpg,2020-03-14
B0864FN7JK,18.49,18.49,18.49,796792.5,917857,663762,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864FN7JK.jpg,2020-03-19
B0865HBVXB,19.99,19.99,19.99,797127.625,913278,671274,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865HBVXB.jpg,2020-03-20
B085RNTMQT,14.95,14.95,14.95,797212.8,857732,736538,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RNTMQT.jpg,2020-03-10
B08691SB84,14.535555555555554,14.98,13.98,797488.3333333334,921398,676307,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08691SB84.jpg,2020-03-23
B085XC2SK2,15.99,15.99,15.99,799206.75,881605,731015,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XC2SK2.jpg,2020-03-14
B0869BNF7X,17.95,17.95,17.95,801113.1666666667,879775,719258,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869BNF7X.jpg,2020-03-23
B08699B4PB,18.99,18.99,18.99,801378.5555555556,900771,695012,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08699B4PB.jpg,2020-03-23
B08654QWRJ,18.49,18.49,18.49,802013.5,917754,676027,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08654QWRJ.jpg,2020-03-19
B086827VBM,19.99,19.99,19.99,802365.0,866305,701812,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086827VBM.jpg,2020-03-21
B085XXSC71,13.3,13.3,13.3,803246.625,888722,699955,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XXSC71.jpg,2020-03-15
B085YTPL5B,16.99,16.99,16.99,803673.3333333334,882016,726847,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YTPL5B.jpg,2020-03-16
B085Y31HZS,16.99,16.99,16.99,804311.3333333334,884814,726249,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y31HZS.jpg,2020-03-15
B0864QLDNJ,19.95,19.95,19.95,804898.0,902433,693096,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864QLDNJ.jpg,2020-03-19
B08682BTYJ,18.49,18.49,18.49,804959.6666666666,883907,728465,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08682BTYJ.jpg,2020-03-21
B08637FLX5,15.99,15.99,15.99,805194.25,903754,693406,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08637FLX5.jpg,2020-03-18
B0869J3K5M,15.99,15.99,15.99,806139.8333333333,875043,728817,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869J3K5M.jpg,2020-03-23
B086CPSRCD,16.95,16.95,16.95,806163.1666666666,888081,723262,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CPSRCD.jpg,2020-03-25
B085R8R7C5,15.95,15.95,15.95,806443.0,856777,738466,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R8R7C5.jpg,2020-03-10
B086CRRRPX,19.99,19.99,19.99,806463.1666666666,884785,723446,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CRRRPX.jpg,2020-03-25
B086B4ZG6C,14.99,14.99,14.99,807342.3333333334,881930,725526,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B4ZG6C.jpg,2020-03-24
B08618X82P,14.95,14.95,14.95,808088.3333333334,882429,731780,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08618X82P.jpg,2020-03-17
B0868BNYQ1,14.99,14.99,14.99,809658.5,890524,725420,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868BNYQ1.jpg,2020-03-22
B085RDMJXH,15.9,15.9,15.9,810085.0,851144,751756,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RDMJXH.jpg,2020-03-10
B086DGRV6C,19.99,19.99,19.99,810456.1249999999,952174,698249,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086DGRV6C.jpg,2020-03-25
B0868CKWNF,18.49,18.49,18.49,810682.3333333334,913691,703982,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868CKWNF.jpg,2020-03-22
B085Y2JS5N,16.99,16.99,16.99,810827.125,927052,683176,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2JS5N.jpg,2020-03-15
B085Y26WCR,16.99,16.99,16.99,811224.8333333334,885070,734069,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y26WCR.jpg,2020-03-15
B0861Z7NBF,21.99,21.99,21.99,812114.6249999999,919650,692329,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861Z7NBF.jpg,2020-03-17
B086D4MJ91,19.49,19.49,19.49,813329.5,892874,730466,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D4MJ91.jpg,2020-03-25
B086BZ7S5S,17.49,17.49,17.49,814442.6666666667,937048,692661,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BZ7S5S.jpg,2020-03-24
B0865NL1BS,19.99,19.99,19.99,814671.2,876873,755217,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0865NL1BS.jpg,2020-03-20
B086CYQ5NM,16.99,16.99,16.99,817243.7777777779,908230,717389,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CYQ5NM.jpg,2020-03-25
B08634WFCS,14.431666666666665,16.99,13.92,818421.5,1032247,80255,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08634WFCS.jpg,2020-03-18
B086B3PMC2,14.99,14.99,14.99,818821.8888888889,956167,688152,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B3PMC2.jpg,2020-03-24
B08694LX1C,16.99,16.99,16.99,819124.6666666666,941703,696789,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08694LX1C.jpg,2020-03-23
B0868JKQP3,18.49,18.49,18.49,819201.3333333334,947536,688689,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868JKQP3.jpg,2020-03-22
B08621THX7,17.99,17.99,17.99,819235.0,931834,699101,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621THX7.jpg,2020-03-17
B085QXSP4J,19.99,19.99,19.99,820198.5,1119330,70290,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085QXSP4J.jpg,2020-03-10
B085Y1KJV4,17.98,17.98,17.98,823452.125,947344,686994,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y1KJV4.jpg,2020-03-15
B0862MC5BD,18.49,18.49,18.49,827890.5,929160,707940,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862MC5BD.jpg,2020-03-18
B085V4VLKZ,17.99,17.99,17.99,828004.0,881155,775506,5.0,5.0,5.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V4VLKZ.jpg,2020-03-12
B085WP2V18,18.9,18.9,18.9,828161.4,882734,773610,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WP2V18.jpg,2020-03-13
B085TLYFZM,19.99,19.99,19.99,828308.8333333333,907025,748520,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TLYFZM.jpg,2020-03-12
B0866PPHSJ,19.99,19.99,19.99,828611.3333333333,903575,750057,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866PPHSJ.jpg,2020-03-20
B085VTR7YC,14.99,14.99,14.99,829881.6666666667,908698,749964,0.0,0.0,0.0,https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VTR7YC.jpg,2020-03-12
